,CDL_FLAG,CONDITION_CODE,EQUIP_PROB_CODE,FAULT_FLAG,INJ_SEVER_CODE,PERSON_ID,PERSON_TYPE,REPORT_NO,SAF_EQUIP_CODE,SEX_CODE,VEHICLE_ID,COLLISION_TYPE_CODE,C_M_ZONE_FLAG,JUNCTION_CODE,LANE_CODE,LIGHT_CODE,RD_COND_CODE,RD_DIV_CODE,SURF_COND_CODE,WEATHER_CODE,AREA_DAMAGED_CODE_MAIN,BODY_TYPE_CODE,DAMAGE_CODE,HIT_AND_RUN_FLAG,MOVEMENT_CODE,TIME,AGE
2120,N,Apparently Normal,No Misuse,N,No Injury,2938299c-73e4-4915-882a-0d2067cf4196,D,DA39170004,Shoulder/Lap Belt(s),F,ded89744-8e97-40d4-84dd-7ad199d487b7,Same Direction Both Left Turn,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,One o'clock,Transit Bus,Superficial,N,Moving Constant Speed,2015-03-28 13:56,45
23185,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,e05e8458-a230-4f76-afae-f9d8e5c588ff,D,ZG0854000G,Shoulder/Lap Belt(s),F,1f7cc0df-25d6-4a88-9ab3-37b153c0034a,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015-09-09 12:10,25
1797,N,Apparently Normal,No Misuse,N,No Injury,99a1b015-8f4e-48e2-a420-c67ae5abb422,D,CBWR96740006,Shoulder/Lap Belt(s),F,b250fe6d-b612-4d32-aac0-0c0a2a221df7,Same Movement Angle,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Wet,Wintry Mix,Twelve o'clock,(Sport) Utility Vehicle,Disabling,N,Moving Constant Speed,2015-01-24 14:07,65
14960,N,Apparently Normal,No Misuse,Y,No Injury,2a9120de-2451-4856-bcf1-179c8c404136,D,AC1538000N,Shoulder/Lap Belt(s),M,19351cdd-8c24-45aa-8b83-7791875fc3a5,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Wet,Raining,Four o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-06-18 18:26,35
26464,N,Apparently Normal,No Misuse,Y,No Injury,c12e8a8b-b1c1-45a8-94ce-993ef11db52c,D,ZF0445000L,Shoulder/Lap Belt(s),M,92eff2ad-76ec-4438-9bb2-b2ba0030c8eb,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,One o'clock,Pickup Truck,Destroyed,N,Moving Constant Speed,2015-08-06 9:47,27
46703,N,Apparently Normal,No Misuse,N,No Injury,d0c127b9-4022-47d4-bd64-1fc25d2a2e30,D,ZS65080001,Shoulder/Lap Belt(s),M,2fbfab3a-7778-4322-bc20-cbb2d8f875d5,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Police Vehicle/Emergency,Functional,N,Moving Constant Speed,2015-12-02 0:15,23
12691,N,Apparently Normal,No Misuse,N,No Injury,9e3a79fc-8241-496b-b274-912d3352052c,D,ZJ0348000G,Shoulder/Lap Belt(s),F,c7c7d2df-bf8f-4744-9621-7f441d9a7e20,Same Movement Angle,N,Intersection Related,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,One o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-05-04 10:00,37
25133,N,Apparently Normal,No Misuse,N,No Injury,0d19d9df-6572-4492-8549-7ab80dc161f4,D,CB5848000Y,Shoulder/Lap Belt(s),M,2f3d51b6-3157-4629-a18e-0d7cd9744a85,Same Movement Angle,N,Intersection Related,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Eleven o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-07-10 15:38,17
1756,N,Apparently Normal,No Misuse,N,No Injury,c045a945-3f26-4f31-b7a0-436c8e20a4a4,D,CB56620005,Shoulder/Lap Belt(s),F,4e2ef514-1230-41a6-a3c9-e3a5d09c00d1,Opposite Direction Sideswipe,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Eleven o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015-03-31 19:40,51
12692,N,Apparently Normal,No Misuse,Y,No Injury,18522d0c-6910-4ec6-9906-9be70de20839,D,ZJ0348000G,Shoulder/Lap Belt(s),F,a42eee02-9184-48ca-af1e-06f08d7c3856,Same Movement Angle,N,Intersection Related,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,One o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-05-04 10:00,40
28807,N,Apparently Normal,No Misuse,Y,No Injury,d0af34e6-69a1-4a0b-a65a-0f92398e2ec3,D,ADJ535000T,Shoulder/Lap Belt(s),F,fe2a32fd-2a26-45be-a215-5f85c92bf099,Same Direction Right Turn,N,Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Two o'clock,Passenger Car,Superficial,N,Making Right Turn,2015-10-29 16:42,40
3914,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,6d884da6-5039-4d02-be23-7749cb16ba44,D,ADI8550003,Shoulder/Lap Belt(s),M,9d6fe379-f46b-4911-b86d-f9e32c955fe6,Same Movement Angle,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,Twelve o'clock,Passenger Car,Destroyed,N,Moving Constant Speed,2015-02-28 10:04,62
7305,Y,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,7c148ecb-49ab-4567-8ece-a2fe3a7ace3c,D,MSP16050001,Shoulder/Lap Belt(s),M,96d55d58-f70e-475f-aae4-2396a9eecff0,Same Direction Rear End,N,Non Intersection,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,"Medium/Heavy Truck 2 axles (10,000 lbs (4,536 kg) or less)",Disabling,N,Slowing or Stopping,2015-03-30 12:52,51
21372,N,Apparently Normal,No Misuse,N,No Injury,f14bdc65-7bd1-42b4-ba04-2ab685655670,D,MSP62660070,Shoulder/Lap Belt(s),F,bc050da9-e2af-42ec-a914-aebddff143fb,Same Direction Rear End,N,Non Intersection,Deceleration Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Seven o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-08-17 11:55,29
25806,N,Apparently Normal,No Misuse,N,No Injury,3795e1d1-b8dc-42a3-b806-6e78cd67cd27,D,MSP47390014,Shoulder/Lap Belt(s),M,01665cfd-8b29-467a-904c-afb08aac0401,Single Vehicle ,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Cloudy,Six o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-07-29 11:45,20
26468,N,Apparently Normal,No Misuse,Y,No Injury,a527ca97-18f8-4a88-9180-480c303a3904,D,ZG0403000G,Shoulder/Lap Belt(s),M,6db80125-b4f5-46b3-8b0b-fe7bc07757f7,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Van,Destroyed,Y,Accelerating,2015-08-03 7:45,18
11793,N,Apparently Normal,No Misuse,N,No Injury,95479c9d-d0ea-400b-83c3-2f39f6300f5b,D,MSP5800002Y,Shoulder/Lap Belt(s),M,b3a17760-97e9-4951-95ff-742191145272,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,Pickup Truck,Functional,N,Slowing or Stopping,2015-04-04 18:29,56
30197,N,Apparently Normal,No Misuse,Y,No Injury,0753026d-77a3-41da-9f52-dc9e89fbd92a,D,AE57370019,Shoulder/Lap Belt(s),F,2fbcf3b0-cbd2-47ed-988f-3cffc318a1c5,Same Direction Rear End,N,Intersection Related,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Slowing or Stopping,2015-10-29 11:46,48
22836,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,5289834e-22e7-4f2b-94b4-e5bbe9fdb712,D,DA33590004,Shoulder/Lap Belt(s),F,c06ccddd-c0ad-42ea-ab8b-0437035ebc49,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dawn,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-08-26 5:47,29
10710,N,Apparently Normal,No Misuse,Y,No Injury,7876c101-3d24-45b2-8a09-d4b4e597dcf7,D,DA3851000N,Shoulder/Lap Belt(s),M,aedf18b2-8531-47dc-9e47-4a799ca3e9dd,Same Direction Left Turn,N,Intersection,Right Turn Lane,Dusk,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-04-25 18:50,30
15995,N,Apparently Normal,No Misuse,Y,No Injury,affdc7cd-ec83-4cbb-a43e-924fa32bd99e,D,DA38910008,Shoulder/Lap Belt(s),M,773ce29a-b86b-4688-b40b-d74ba7fd9981,Same Direction Rear End,N,Intersection,Right Turn Lane,Dawn,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Pickup Truck,Superficial,N,Making Right Turn,2015-06-14 5:50,24
29263,N,Apparently Normal,No Misuse,N,No Injury,37711888-2d20-46e9-b91e-2ce33a30e057,D,AE4379005T,Shoulder/Lap Belt(s),M,6b59a211-321a-4794-9948-2a064b6bad3a,Same Direction Rear End,N,Intersection Related,Right Turn Lane,Dark - Unknown Lighting,No Defects,"Two-way, Not Divided",Dry,Clear,Six o'clock,Passenger Car,Disabling,N,Stopped in Traffic Lane,2015-11-12 18:04,18
11503,N,Apparently Normal,No Misuse,N,No Injury,70bdaa0a-ce34-4ce0-9e60-bb22071d94b9,D,MDTA1573000V,Shoulder/Lap Belt(s),F,6d15b26c-6b70-49c6-b4fc-20a9e18e9fb1,Same Direction Rear End,N,Non Intersection,Deceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,Passenger Car,Functional,N,Slowing or Stopping,2015-04-11 19:00,20
44281,N,Apparently Normal,No Misuse,Y,No Injury,42220444-54fd-4204-8fbe-6a7a34fd12c1,D,MCP2708000S,Shoulder/Lap Belt(s),M,16c23d29-7e33-4e2c-a5b2-72e36938b82b,Same Direction Rear End,N,Non Intersection,Acceleration Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,(Sport) Utility Vehicle,Functional,Y,Moving Constant Speed,2015-10-21 19:05,51
24381,N,Apparently Normal,No Misuse,Y,No Injury,7d850d11-1d98-4ecf-957a-1fb5d82f19bf,D,ADC063000H,Shoulder/Lap Belt(s),M,c7a60926-2d15-490e-b20b-9198183632d2,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,One-way Trafficway,Dry,Cloudy,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-09-25 10:19,27
43707,N,Apparently Normal,No Misuse,N,No Injury,f57b3720-3dfe-4e99-974f-3a0f38bc5b3b,D,DA3971000B,Shoulder/Lap Belt(s),M,e6595413-a14e-43eb-ab33-7148d0699e95,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,Twelve o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015-11-18 17:28,49
34644,N,Apparently Normal,No Misuse,N,No Injury,d6d28b44-a74d-4fad-9745-602c82efbd28,D,MSP6029005B,Shoulder/Lap Belt(s),F,1c20c09b-4fe7-4156-a068-0033d57d8581,Single Vehicle ,N,Non Intersection,Deceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-11-08 13:45,42
5793,N,Apparently Normal,No Misuse,Y,No Injury,eba96778-8caf-48a0-9233-147abc338902,D,AC1373001F,Shoulder/Lap Belt(s),M,4d66b1df-a594-422b-9473-9708d33734f6,Same Movement Angle,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Snow,Twelve o'clock,Passenger Car,Disabling,N,Skidding,2015-02-21 13:38,19
10962,N,Apparently Normal,No Misuse,N,No Injury,2769fbe4-9a83-44bf-ae47-281ce5a3662e,D,DE4127000R,Shoulder/Lap Belt(s),M,4575d167-6f48-4a2e-84ce-3faabd41503f,Same Direction Rear End,N,Intersection Related,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Six o'clock,Passenger Car,Superficial,N,Stopped in Traffic Lane,2015-05-28 15:43,23
15784,N,Apparently Normal,No Misuse,Y,No Injury,f1297ba0-669b-4110-a87b-e785f0c97863,D,CE4506000R,Shoulder/Lap Belt(s),M,cc22a36e-b197-4574-94d1-a8638d8b9258,Same Movement Angle,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Eleven o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-06-09 16:46,22
4128,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,363f9b8a-98fe-4348-ade2-788a7a173028,D,MSP5859001L,Shoulder/Lap Belt(s),F,5a8927ae-9af5-4417-a651-f7750270876d,Same Direction Rear End,Y,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,Six o'clock,(Sport) Utility Vehicle,Functional,N,Slowing or Stopping,2015-01-05 6:49,56
36894,N,Apparently Normal,No Misuse,N,No Injury,b2f049e2-0627-46eb-8526-d1f511f4359b,D,ZH0414000V,Shoulder/Lap Belt(s),M,e3686981-d100-4c54-9cd5-d64f2ccba7d9,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-11-10 22:37,32
21397,N,Apparently Normal,No Misuse,Y,No Injury,63db010c-02ec-492b-840e-6f1a776db638,D,MSP6272005D,Shoulder/Lap Belt(s),F,3ddad2d7-32c9-4169-98e7-ef04924eec5b,Same Direction Left Turn,N,Non Intersection,Left Turn Lane,Dark No Lights,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Eleven o'clock,Passenger Car,Disabling,N,Changing Lanes,2015-07-07 21:47,37
35202,N,Apparently Normal,No Misuse,Y,No Injury,fb703db5-2d84-4f63-948c-33f7d1645e60,D,MSP6202004R,Shoulder/Lap Belt(s),F,2cac1d06-917d-4f3f-bf83-6cbcb46dd391,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Recreational Vehicle,Disabling,N,Moving Constant Speed,2015-10-23 8:58,24
34357,N,Apparently Normal,No Misuse,N,No Injury,0d98e1cd-0ece-4d27-83ae-ad93bf4e17f5,D,MSP58580066,Shoulder/Lap Belt(s),F,2c5c032d-4ec0-4896-b7b2-0b6aedfe3113,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Raining,Six o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015-12-28 22:36,44
40060,N,Other Handicaps,No Misuse,Y,No Injury,03f8d02c-7763-4085-a9a3-7c7f66b72634,D,AE488000CM,Shoulder/Lap Belt(s),F,88a8c5b7-f0ac-46f1-86bc-2083d248c4ea,Single Vehicle ,Y,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,One o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015-10-12 10:58,40
37469,N,Apparently Normal,No Misuse,Y,No Injury,c30ebe38-643e-44ef-a470-7b9286c0e910,D,AC1187001H,Shoulder/Lap Belt(s),M,be398dc7-b4ce-48c0-8188-92b24976f2f7,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Not Divided",Wet,Cloudy,One o'clock,Passenger Car,Disabling,N,Slowing or Stopping,2015-12-22 17:43,40
30264,N,Apparently Normal,No Misuse,N,No Injury,610e190d-2308-43a6-950e-2d06ce0f70e4,D,AE5816000J,Shoulder/Lap Belt(s),M,edfdb922-2d9a-42b8-bd77-cf3ce0649f57,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015-11-25 18:20,61
35494,Y,Apparently Normal,No Misuse,Y,No Injury,645a8e93-ffe4-41a0-ad9f-8c7d4754afa7,D,MSP63060030,Shoulder/Lap Belt(s),M,04706cc4-16ae-4445-bda0-b68fdbe33e3c,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Truck Tractor,Superficial,N,Slowing or Stopping,2015-12-18 8:02,25
43815,N,Apparently Normal,No Misuse,Y,No Injury,64e09e7e-4a9a-47be-98f8-df008391456d,D,DM8336000K,Shoulder/Lap Belt(s),M,9b33c5a4-30ae-4238-95a7-70ef9d9868b7,Same Direction Rear End,N,Intersection Related,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Cloudy,Twelve o'clock,(Sport) Utility Vehicle,Superficial,N,Stopped in Traffic Lane,2015-10-17 13:03,62
32623,N,Apparently Normal,No Misuse,Y,No Injury,72e7bad5-9c73-462a-bb16-10a31137af25,D,MCP23530026,Shoulder/Lap Belt(s),M,fe5676d5-b98a-4722-9d70-2dea6830c920,Same Movement Angle,N,Non Intersection,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Wet,Foggy,Nine o'clock,Pickup Truck,Functional,N,Skidding,2015-12-02 10:01,51
879,N,Apparently Normal,No Misuse,Y,No Injury,144eb956-c59b-4a81-a679-94d4be79c8d7,D,ADJ3550005,Shoulder/Lap Belt(s),M,34b50acd-a670-435c-9caf-3c4bf0d0fad3,Same Direction Rear End,N,Intersection Related,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Ice,Cloudy,Eleven o'clock,(Sport) Utility Vehicle,Superficial,N,Moving Constant Speed,2015-02-23 8:41,23
25686,N,Apparently Normal,No Misuse,N,No Injury,0e661434-420a-4851-b6af-b09fcb4c9606,D,MCP2756000V,Shoulder/Lap Belt(s),M,9bdeb426-ec96-4dd3-a81b-a4ae2e46f0c2,Same Direction Sideswipe,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Ten o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015-08-13 10:15,52
21332,N,Apparently Normal,No Misuse,Y,No Injury,8af8ba04-55a4-491c-aa4b-20733dea7f03,D,MSP61840040,Shoulder/Lap Belt(s),M,eff06e0b-b0f3-4ed7-8272-d71d2852c5bb,Same Movement Angle,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Nine o'clock,Van,Disabling,N,Accelerating,2015-07-29 13:33,68
11956,N,Apparently Normal,No Misuse,Y,No Injury,332df92b-874b-403c-bfb1-122aabba9580,D,MSP6044002B,Shoulder/Lap Belt(s),F,f7ca49ad-d214-46df-8b20-38bff01ca118,Same Direction Sideswipe,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Ten o'clock,Passenger Car,Disabling,N,Changing Lanes,2015-04-12 18:38,34
7248,N,Apparently Normal,No Misuse,N,No Injury,621ea69f-1761-4adf-bb6e-e2ff92e2a7ba,D,MCP2885000T,Shoulder/Lap Belt(s),M,8a2d0e81-0be4-48d2-bcf0-4d04ebfb46a6,Same Direction Rear End,N,Non Intersection,Deceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,Passenger Car,Functional,N,Stopped in Traffic Lane,2015-03-12 9:19,26
42027,N,Apparently Normal,No Misuse,Y,No Injury,f4ad934b-b37b-4e7e-b408-412a07f13dab,D,ADF2790002,Shoulder/Lap Belt(s),M,19fcbbcf-78b9-48e0-94b1-e39cbe4e7bd2,Same Direction Right Turn,N,Intersection Related,Left Turn Lane,Dark Lights On,No Defects,One-way Trafficway,Dry,Clear,Two o'clock,Passenger Car,Superficial,Y,Moving Constant Speed,2015-12-13 17:20,64
2180,N,Apparently Normal,No Misuse,Y,No Injury,2073da4b-3fe0-4bdd-906d-93f746dd1026,D,DD5606001T,Shoulder/Lap Belt(s),M,9be235f1-2923-45d3-8850-bb9298a49598,Head On Left Turn,N,Intersection,Deceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Two o'clock,Passenger Car,Disabling,N,Making Left Turn,2015-03-19 8:26,57
36420,N,Apparently Normal,No Misuse,Y,No Injury,1164d9f5-53d4-4014-bcf2-717d7b19c866,D,MSP6582000H,Shoulder/Lap Belt(s),M,2f1d35d5-e159-4b20-8390-6e21c99490f8,Same Direction Rear End,N,Intersection Related,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-10-05 9:54,25
33749,N,Apparently Normal,No Misuse,Y,No Injury,5663d05c-258d-4fb6-befc-e3e8d61b4835,D,MSP5330001S,Shoulder/Lap Belt(s),M,2fccb6e5-7e0e-4b16-83f0-e5413b35ace2,Same Direction Rear End,Y,Non Intersection,Acceleration Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Functional,N,Accelerating,2015-12-16 22:21,29
45640,N,Apparently Normal,No Misuse,N,No Injury,b2ba9ccd-e101-4ec9-82e1-4d7883ab890a,D,MSP6272006V,Shoulder/Lap Belt(s),M,2aac0d0b-814b-4c1c-b29d-0f6044d7956e,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,Passenger Car,Disabling,N,Slowing or Stopping,2015-12-21 7:15,26
26569,N,Apparently Normal,No Misuse,Y,No Injury,3d2ce1eb-9f0e-4e32-9561-6325f5be5c58,D,ZS65160006,Shoulder/Lap Belt(s),M,72b9f5c6-ddcd-48e8-a85a-b2e4992555ac,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,Loose Surface Material,"Two-way, Not Divided","Mud, Dirt, Gravel",Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-08-24 15:15,31
6156,N,Apparently Normal,No Misuse,Y,No Injury,adb57a7f-5f5c-4de3-bf7e-6f45f61b3701,D,ADJ1160002,Shoulder/Lap Belt(s),M,a4e038f4-43eb-4c48-8c3d-d9367bdb17b1,Same Movement Angle,N,Intersection Related,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,One o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-01-10 18:55,22
47344,N,Using Drugs,No Misuse,Y,No Injury,00dfee9d-1f3c-4be7-8fb3-1a867a4f73e6,D,AC1299001R,Shoulder/Lap Belt(s),M,9a1e5c37-2cdf-4eca-ba08-c57a08a63ec9,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Wet,Raining,One o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-12-23 15:46,31
41215,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,9d80cb54-4a5f-4a6f-beb5-c79ed84e3797,D,AE5008000H,Shoulder/Lap Belt(s),M,b80e556d-5675-4947-86b0-c06ffd3b03cc,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Nine o'clock,Pickup Truck,Disabling,N,Moving Constant Speed,2015-10-10 3:15,28
9375,N,Apparently Normal,No Misuse,N,No Injury,e2fa34eb-9feb-45e7-9324-f48bf4f95246,D,ADJ179000H,Shoulder/Lap Belt(s),F,1420cbd6-0366-4398-aa11-ee7ac8a4dfcd,Same Direction Rear End,N,Intersection Related,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,Passenger Car,Superficial,N,Stopped in Traffic Lane,2015-06-13 10:22,37
33106,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,2d65fdb9-22fc-47e5-92db-183c0e4ff982,D,MCP2894001L,Shoulder/Lap Belt(s),M,d00c1bcc-5cf8-49d8-bb6b-56ba818fd535,Same Movement Angle,N,Intersection,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Nine o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015-12-16 14:00,83
33221,N,Apparently Normal,No Misuse,Y,No Injury,b3d2fd08-5c52-4497-af2f-21849095c924,D,MCP2978000V,Shoulder/Lap Belt(s),F,4fea7825-eb8a-48a0-83f5-2c604895e618,Head On Left Turn,N,Non Intersection,Left Turn Lane,Dusk,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Wet,Clear,Twelve o'clock,Passenger Car,Destroyed,N,Moving Constant Speed,2015-12-24 17:27,72
36063,N,Apparently Normal,No Misuse,N,No Injury,385f9818-e42c-47f3-8829-c943606019ce,D,MSP6489003Z,Shoulder/Lap Belt(s),F,c2abdce5-961d-46c2-8eb4-9945f9f8e9bc,Same Direction Rear End,Y,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,(Sport) Utility Vehicle,Functional,N,Slowing or Stopping,2015-12-03 7:30,38
43013,N,Apparently Normal,No Misuse,N,No Injury,dc59c626-ab58-49f8-81a9-c8789fa8b3a1,D,AE5753001C,Shoulder/Lap Belt(s),M,7c7856aa-fc86-4e30-bcac-ace1b95dae96,Same Direction Rear End,N,Non Intersection,Acceleration Lane,Daylight,No Defects,One-way Trafficway,Dry,Clear,Six o'clock,Passenger Car,Disabling,N,Slowing or Stopping,2015-11-24 9:06,28
